Elapsed Time   , Data  , ADC     , StartCells, OpenWire, Discharge, StartAux   , StartStatus, BRD#01 ADDR , CELL01, CELL02, CELL03, CELL04, CELL05, CELL06, CELL07, CELL08, CELL09, CELL10, CELL11, CELL12, GPIO1, GPIO2, GPIO3, GPIO4, GPIO5, VREF2, SOC   , ITMP  , VREGA , VREGD , 
0000:46:13.360, 5396, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6576, 2.6157, 2.6133, 2.6129, 2.6048, 2.6306, 0.0000, 0.1428, 0.0031, 0.0114, 0.0438, 0.0319, 3.9894, 4.0520, 0.0000, 5.0180, 5.0182, 3.0022, 15.8440, 2.2823, 5.0605, 3.2057, 
0000:46:13.878, 5397, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6157, 2.6135, 2.6130, 2.6049, 2.6307, 0.0000, 0.1423, 0.0028, 0.0111, 0.0437, 0.0318, 3.9899, 4.0523, 0.0000, 5.0182, 5.0183, 3.0023, 15.8440, 2.2819, 5.0603, 3.2060, 
0000:46:14.395, 5398, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6156, 2.6133, 2.6130, 2.6050, 2.6306, 0.0000, 0.1423, 0.0028, 0.0114, 0.0438, 0.0321, 3.9888, 4.0515, 0.0000, 5.0181, 5.0181, 3.0022, 15.8460, 2.2819, 5.0597, 3.2053, 
0000:46:14.918, 5399, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6158, 2.6135, 2.6132, 2.6051, 2.6308, 0.0000, 0.1425, 0.0029, 0.0113, 0.0438, 0.0320, 3.9896, 4.0527, 0.0000, 5.0181, 5.0180, 3.0022, 15.8440, 2.2819, 5.0605, 3.2059, 
0000:46:15.449, 5400, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6158, 2.6135, 2.6132, 2.6050, 2.6309, 0.0000, 0.1405, 0.0018, 0.0112, 0.0446, 0.0331, 3.9903, 4.0523, 0.0000, 5.0179, 5.0176, 3.0021, 15.8460, 2.2820, 5.0593, 3.2059, 
0000:46:15.981, 5401, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6160, 2.6136, 2.6132, 2.6051, 2.6309, 0.0000, 0.1417, 0.0026, 0.0115, 0.0445, 0.0326, 3.9893, 4.0516, 0.0000, 5.0178, 5.0182, 3.0023, 15.8440, 2.2820, 5.0598, 3.2059, 
0000:46:16.496, 5402, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6158, 2.6135, 2.6133, 2.6051, 2.6309, 0.0000, 0.1418, 0.0027, 0.0113, 0.0441, 0.0324, 3.9905, 4.0533, 0.0000, 5.0186, 5.0184, 3.0022, 15.8460, 2.2820, 5.0601, 3.2062, 
0000:46:17.034, 5403, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6161, 2.6136, 2.6133, 2.6051, 2.6309, 0.0000, 0.1414, 0.0025, 0.0114, 0.0443, 0.0327, 3.9899, 4.0519, 0.0000, 5.0185, 5.0186, 3.0022, 15.8440, 2.2822, 5.0602, 3.2060, 
0000:46:17.535, 5404, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6161, 2.6136, 2.6132, 2.6051, 2.6309, 0.0000, 0.1428, 0.0032, 0.0115, 0.0436, 0.0315, 3.9882, 4.0534, 0.0000, 5.0185, 5.0186, 3.0022, 15.8460, 2.2819, 5.0598, 3.2059, 
0000:46:18.038, 5405, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6161, 2.6137, 2.6133, 2.6052, 2.6308, 0.0000, 0.1434, 0.0036, 0.0116, 0.0432, 0.0311, 3.9893, 4.0520, 0.0000, 5.0181, 5.0182, 3.0022, 15.8460, 2.2823, 5.0600, 3.2056, 
0000:46:18.540, 5406, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6160, 2.6136, 2.6134, 2.6053, 2.6308, 0.0000, 0.1439, 0.0037, 0.0115, 0.0432, 0.0311, 3.9901, 4.0524, 0.0000, 5.0182, 5.0180, 3.0022, 15.8460, 2.2823, 5.0601, 3.2063, 
0000:46:19.043, 5407, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6580, 2.6162, 2.6137, 2.6135, 2.6054, 2.6311, 0.0000, 0.1430, 0.0031, 0.0112, 0.0434, 0.0316, 3.9897, 4.0530, 0.0000, 5.0179, 5.0183, 3.0022, 15.8460, 2.2818, 5.0599, 3.2057, 
0000:46:19.560, 5408, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6580, 2.6163, 2.6138, 2.6136, 2.6054, 2.6310, 0.0000, 0.1427, 0.0028, 0.0112, 0.0437, 0.0319, 3.9879, 4.0514, 0.0000, 5.0187, 5.0183, 3.0021, 15.8480, 2.2820, 5.0602, 3.2057, 
0000:46:20.078, 5409, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6580, 2.6162, 2.6137, 2.6136, 2.6054, 2.6311, 0.0000, 0.1435, 0.0032, 0.0113, 0.0433, 0.0312, 3.9879, 4.0521, 0.0000, 5.0185, 5.0178, 3.0023, 15.8480, 2.2819, 5.0590, 3.2058, 
0000:46:20.598, 5410, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6581, 2.6162, 2.6137, 2.6137, 2.6055, 2.6310, 0.0000, 0.1431, 0.0027, 0.0111, 0.0435, 0.0316, 3.9892, 4.0524, 0.0000, 5.0182, 5.0183, 3.0022, 15.8460, 2.2821, 5.0596, 3.2064, 
0000:46:21.112, 5411, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6581, 2.6163, 2.6140, 2.6136, 2.6054, 2.6311, 0.0000, 0.1423, 0.0023, 0.0111, 0.0439, 0.0324, 3.9893, 4.0528, 0.0000, 5.0183, 5.0184, 3.0023, 15.8480, 2.2819, 5.0596, 3.2062, 
0000:46:21.638, 5412, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6581, 2.6163, 2.6139, 2.6137, 2.6055, 2.6286, 0.0000, 0.1428, 0.0032, 0.0115, 0.0442, 0.0325, 3.9902, 4.0515, 0.0000, 5.0184, 5.0183, 3.0023, 15.8480, 2.2822, 5.0604, 3.2060, 
0000:46:22.155, 5413, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6582, 2.6165, 2.6141, 2.6139, 2.6055, 2.6306, 0.0000, 0.1427, 0.0029, 0.0113, 0.0437, 0.0319, 3.9898, 4.0519, 0.0000, 5.0182, 5.0181, 3.0022, 15.8500, 2.2819, 5.0597, 3.2060, 
0000:46:22.673, 5414, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6582, 2.6164, 2.6141, 2.6138, 2.6058, 2.6307, 0.0000, 0.1417, 0.0022, 0.0113, 0.0444, 0.0324, 3.9902, 4.0522, 0.0000, 5.0185, 5.0182, 3.0022, 15.8460, 2.2816, 5.0601, 3.2053, 
0000:46:23.189, 5415, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6582, 2.6165, 2.6140, 2.6138, 2.6057, 2.6303, 0.0000, 0.1435, 0.0032, 0.0115, 0.0437, 0.0314, 3.9892, 4.0522, 0.0000, 5.0182, 5.0177, 3.0022, 15.8480, 2.2824, 5.0602, 3.2056, 
0000:46:23.707, 5416, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6583, 2.6166, 2.6140, 2.6138, 2.6057, 2.6291, 0.0000, 0.1433, 0.0032, 0.0116, 0.0441, 0.0321, 3.9876, 4.0512, 0.0000, 5.0181, 5.0179, 3.0023, 15.8480, 2.2822, 5.0594, 3.2059, 
0000:46:24.208, 5417, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6569, 2.6152, 2.6128, 2.6126, 2.6044, 2.6537, 0.0000, 0.1416, 0.0012, 0.0096, 0.0420, 0.0298, 3.9893, 4.0515, 0.0000, 5.0184, 5.0188, 3.0022, 15.8520, 2.2821, 5.0596, 3.2058, 
0000:46:24.729, 5418, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6157, 2.6131, 2.6128, 2.6048, 2.6511, 0.0000, 0.1388, 0.0000, 0.0096, 0.0433, 0.0311, 3.9892, 4.0517, 0.0000, 5.0186, 5.0184, 3.0022, 15.8520, 2.2822, 5.0600, 3.2058, 
0000:46:25.268, 5419, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6565, 2.6148, 2.6123, 2.6120, 2.6039, 2.6574, 0.0000, 0.1366, 0.0000, 0.0098, 0.0446, 0.0327, 3.9904, 4.0522, 0.0000, 5.0184, 5.0187, 3.0023, 15.8580, 2.2821, 5.0606, 3.2059, 
0000:46:25.785, 5420, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6565, 2.6150, 2.6125, 2.6123, 2.6041, 2.6566, 0.0000, 0.1352, 0.0000, 0.0101, 0.0448, 0.0331, 3.9894, 4.0518, 0.0000, 5.0184, 5.0183, 3.0022, 15.8560, 2.2820, 5.0600, 3.2061, 
0000:46:26.288, 5421, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6566, 2.6150, 2.6126, 2.6123, 2.6043, 2.6564, 0.0000, 0.1363, 0.0001, 0.0104, 0.0442, 0.0321, 3.9893, 4.0523, 0.0000, 5.0188, 5.0185, 3.0021, 15.8580, 2.2820, 5.0599, 3.2060, 
0000:46:26.792, 5422, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6556, 2.6141, 2.6117, 2.6114, 2.6032, 2.6598, 0.0000, 0.1406, 0.0030, 0.0116, 0.0436, 0.0312, 3.9899, 4.0515, 0.0000, 5.0181, 5.0180, 3.0023, 15.8640, 2.2822, 5.0600, 3.2060, 
0000:46:27.310, 5423, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6566, 2.6150, 2.6126, 2.6123, 2.6042, 2.6298, 0.0000, 0.1465, 0.0076, 0.0149, 0.0454, 0.0330, 3.9898, 4.0519, 0.0000, 5.0184, 5.0186, 3.0023, 15.8620, 2.2820, 5.0602, 3.2062, 
0000:46:27.842, 5424, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6568, 2.6153, 2.6128, 2.6127, 2.6045, 2.6408, 0.0000, 0.1413, 0.0033, 0.0122, 0.0447, 0.0326, 3.9897, 4.0528, 0.0000, 5.0183, 5.0181, 3.0022, 15.8560, 2.2821, 5.0602, 3.2064, 
0000:46:28.360, 5425, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6567, 2.6151, 2.6126, 2.6124, 2.6043, 2.6351, 0.0000, 0.1430, 0.0048, 0.0137, 0.0460, 0.0338, 3.9897, 4.0525, 0.0000, 5.0185, 5.0184, 3.0023, 15.8600, 2.2822, 5.0603, 3.2053, 
0000:46:28.870, 5426, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6562, 2.6147, 2.6123, 2.6120, 2.6039, 2.6605, 0.0000, 0.1401, 0.0016, 0.0099, 0.0420, 0.0299, 3.9903, 4.0532, 0.0000, 5.0185, 5.0186, 3.0023, 15.8560, 2.2822, 5.0599, 3.2058, 
0000:46:29.388, 5427, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6557, 2.6143, 2.6117, 2.6115, 2.6033, 2.6421, 0.0000, 0.1451, 0.0061, 0.0140, 0.0459, 0.0337, 3.9899, 4.0516, 0.0000, 5.0189, 5.0186, 3.0022, 15.8600, 2.2824, 5.0607, 3.2053, 
0000:46:29.921, 5428, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6567, 2.6152, 2.6128, 2.6125, 2.6044, 2.6445, 0.0000, 0.1448, 0.0046, 0.0115, 0.0430, 0.0305, 3.9895, 4.0521, 0.0000, 5.0180, 5.0179, 3.0022, 15.8580, 2.2822, 5.0602, 3.2057, 
0000:46:30.427, 5429, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6569, 2.6154, 2.6129, 2.6126, 2.6047, 2.6460, 0.0000, 0.1433, 0.0036, 0.0112, 0.0434, 0.0309, 3.9895, 4.0528, 0.0000, 5.0184, 5.0181, 3.0022, 15.8560, 2.2817, 5.0601, 3.2060, 
0000:46:30.941, 5430, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6157, 2.6132, 2.6129, 2.6050, 2.6478, 0.0000, 0.1408, 0.0016, 0.0104, 0.0434, 0.0316, 3.9905, 4.0521, 0.0000, 5.0182, 5.0184, 3.0022, 15.8560, 2.2821, 5.0602, 3.2059, 
0000:46:31.445, 5431, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6159, 2.6133, 2.6131, 2.6050, 2.6472, 0.0000, 0.1409, 0.0020, 0.0107, 0.0434, 0.0312, 3.9893, 4.0512, 0.0000, 5.0185, 5.0180, 3.0022, 15.8560, 2.2821, 5.0603, 3.2057, 
0000:46:31.945, 5432, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6159, 2.6133, 2.6131, 2.6051, 2.6468, 0.0000, 0.1410, 0.0022, 0.0108, 0.0434, 0.0313, 3.9907, 4.0525, 0.0000, 5.0183, 5.0185, 3.0021, 15.8560, 2.2820, 5.0601, 3.2054, 
0000:46:32.461, 5433, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6160, 2.6135, 2.6133, 2.6051, 2.6466, 0.0000, 0.1394, 0.0016, 0.0108, 0.0438, 0.0322, 3.9890, 4.0538, 0.0000, 5.0182, 5.0183, 3.0022, 15.8560, 2.2821, 5.0601, 3.2060, 
0000:46:32.984, 5434, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6158, 2.6131, 2.6129, 2.6049, 2.6449, 0.0000, 0.1402, 0.0019, 0.0111, 0.0439, 0.0330, 3.9902, 4.0517, 0.0000, 5.0183, 5.0183, 3.0022, 15.8580, 2.2818, 5.0600, 3.2055, 
0000:46:33.503, 5435, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6560, 2.6147, 2.6121, 2.6118, 2.6038, 2.6657, 0.0000, 0.1387, 0.0006, 0.0097, 0.0426, 0.0315, 3.9892, 4.0516, 0.0000, 5.0180, 5.0182, 3.0022, 15.8620, 2.2819, 5.0597, 3.2054, 
0000:46:34.037, 5436, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6574, 2.6161, 2.6136, 2.6132, 2.6052, 2.6377, 0.0000, 0.1404, 0.0029, 0.0123, 0.0453, 0.0340, 3.9890, 4.0516, 0.0000, 5.0178, 5.0183, 3.0022, 15.8560, 2.2819, 5.0595, 3.2060, 
0000:46:34.540, 5437, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6563, 2.6150, 2.6126, 2.6123, 2.6043, 2.6562, 0.0000, 0.1406, 0.0022, 0.0111, 0.0433, 0.0319, 3.9901, 4.0519, 0.0000, 5.0178, 5.0180, 3.0022, 15.8620, 2.2818, 5.0597, 3.2054, 
0000:46:35.051, 5438, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6566, 2.6153, 2.6127, 2.6125, 2.6044, 2.6322, 0.0000, 0.1457, 0.0064, 0.0146, 0.0460, 0.0339, 3.9893, 4.0529, 0.0000, 5.0181, 5.0184, 3.0022, 15.8600, 2.2820, 5.0602, 3.2056, 
0000:46:35.585, 5439, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6560, 2.6147, 2.6121, 2.6119, 2.6038, 2.6504, 0.0000, 0.1447, 0.0051, 0.0124, 0.0438, 0.0308, 3.9905, 4.0529, 0.0000, 5.0182, 5.0182, 3.0022, 15.8640, 2.2816, 5.0592, 3.2056, 
0000:46:36.103, 5440, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6558, 2.6146, 2.6119, 2.6118, 2.6037, 2.6353, 0.0000, 0.1490, 0.0078, 0.0146, 0.0457, 0.0332, 3.9890, 4.0524, 0.0000, 5.0180, 5.0180, 3.0022, 15.8600, 2.2817, 5.0601, 3.2058, 
0000:46:36.606, 5441, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6512, 2.6101, 2.6075, 2.6072, 2.5990, 2.6627, 0.0000, 0.1614, 0.0179, 0.0221, 0.0526, 0.0364, 3.9894, 4.0523, 0.0000, 5.0185, 5.0185, 3.0022, 15.8700, 2.2821, 5.0601, 3.2056, 
0000:46:37.123, 5442, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6547, 2.6136, 2.6110, 2.6107, 2.6025, 2.6730, 0.0000, 0.1459, 0.0040, 0.0102, 0.0416, 0.0284, 3.9892, 4.0513, 0.0000, 5.0181, 5.0182, 3.0023, 15.8720, 2.2819, 5.0597, 3.2056, 
0000:46:37.626, 5443, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6553, 2.6140, 2.6114, 2.6112, 2.6031, 2.6712, 0.0000, 0.1419, 0.0012, 0.0094, 0.0424, 0.0302, 3.9890, 4.0531, 0.0000, 5.0176, 5.0178, 3.0022, 15.8620, 2.2818, 5.0597, 3.2055, 
0000:46:38.150, 5444, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6162, 2.6134, 2.6133, 2.6052, 2.6502, 0.0000, 0.1405, 0.0010, 0.0099, 0.0434, 0.0313, 3.9906, 4.0518, 0.0000, 5.0180, 5.0182, 3.0022, 15.8600, 2.2824, 5.0600, 3.2058, 
0000:46:38.648, 5445, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6576, 2.6163, 2.6136, 2.6135, 2.6054, 2.6492, 0.0000, 0.1409, 0.0013, 0.0101, 0.0430, 0.0311, 3.9894, 4.0526, 0.0000, 5.0185, 5.0184, 3.0021, 15.8580, 2.2821, 5.0600, 3.2057, 
0000:46:39.156, 5446, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6550, 2.6139, 2.6113, 2.6110, 2.6029, 2.6689, 0.0000, 0.1407, 0.0020, 0.0116, 0.0445, 0.0325, 3.9892, 4.0521, 0.0000, 5.0183, 5.0183, 3.0022, 15.8680, 2.2824, 5.0598, 3.2058, 
0000:46:39.679, 5447, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6161, 2.6135, 2.6132, 2.6051, 2.6497, 0.0000, 0.1397, 0.0011, 0.0108, 0.0441, 0.0324, 3.9887, 4.0515, 0.0000, 5.0186, 5.0187, 3.0021, 15.8580, 2.2824, 5.0603, 3.2057, 
0000:46:40.181, 5448, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6161, 2.6135, 2.6133, 2.6053, 2.6496, 0.0000, 0.1402, 0.0017, 0.0110, 0.0437, 0.0317, 3.9894, 4.0525, 0.0000, 5.0182, 5.0182, 3.0022, 15.8600, 2.2820, 5.0598, 3.2057, 
0000:46:40.684, 5449, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6161, 2.6134, 2.6132, 2.6051, 2.6512, 0.0000, 0.1408, 0.0021, 0.0110, 0.0431, 0.0311, 3.9895, 4.0522, 0.0000, 5.0179, 5.0178, 3.0021, 15.8600, 2.2823, 5.0595, 3.2057, 
0000:46:41.203, 5450, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6572, 2.6161, 2.6135, 2.6133, 2.6053, 2.6507, 0.0000, 0.1398, 0.0016, 0.0110, 0.0437, 0.0314, 3.9885, 4.0513, 0.0000, 5.0179, 5.0179, 3.0022, 15.8600, 2.2823, 5.0590, 3.2059, 
0000:46:41.705, 5451, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6574, 2.6162, 2.6136, 2.6133, 2.6053, 2.6514, 0.0000, 0.1400, 0.0016, 0.0108, 0.0433, 0.0308, 3.9893, 4.0520, 0.0000, 5.0181, 5.0184, 3.0024, 15.8620, 2.2821, 5.0598, 3.2056, 
0000:46:42.222, 5452, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6570, 2.6159, 2.6132, 2.6130, 2.6050, 2.6544, 0.0000, 0.1389, 0.0013, 0.0109, 0.0440, 0.0317, 3.9897, 4.0519, 0.0000, 5.0181, 5.0180, 3.0021, 15.8620, 2.2820, 5.0602, 3.2055, 
0000:46:42.749, 5453, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6573, 2.6163, 2.6136, 2.6136, 2.6055, 2.6532, 0.0000, 0.1362, 0.0000, 0.0105, 0.0443, 0.0325, 3.9889, 4.0506, 0.0000, 5.0185, 5.0182, 3.0022, 15.8620, 2.2821, 5.0599, 3.2058, 
0000:46:43.257, 5454, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6575, 2.6164, 2.6138, 2.6136, 2.6057, 2.6538, 0.0000, 0.1370, 0.0006, 0.0107, 0.0438, 0.0317, 3.9882, 4.0519, 0.0000, 5.0182, 5.0184, 3.0021, 15.8600, 2.2820, 5.0602, 3.2054, 
0000:46:43.776, 5455, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6166, 2.6137, 2.6137, 2.6058, 2.6535, 0.0000, 0.1360, 0.0003, 0.0107, 0.0442, 0.0319, 3.9888, 4.0520, 0.0000, 5.0176, 5.0176, 3.0022, 15.8580, 2.2820, 5.0599, 3.2053, 
0000:46:44.302, 5456, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6576, 2.6166, 2.6139, 2.6137, 2.6057, 2.6533, 0.0000, 0.1353, 0.0003, 0.0108, 0.0442, 0.0323, 3.9892, 4.0502, 0.0000, 5.0178, 5.0179, 3.0021, 15.8580, 2.2820, 5.0599, 3.2058, 
0000:46:44.805, 5457, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6576, 2.6165, 2.6138, 2.6137, 2.6057, 2.6533, 0.0000, 0.1362, 0.0010, 0.0109, 0.0437, 0.0316, 3.9892, 4.0520, 0.0000, 5.0179, 5.0180, 3.0021, 15.8600, 2.2819, 5.0595, 3.2059, 
0000:46:45.323, 5458, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6576, 2.6166, 2.6139, 2.6138, 2.6058, 2.6530, 0.0000, 0.1355, 0.0007, 0.0111, 0.0441, 0.0319, 3.9895, 4.0521, 0.0000, 5.0184, 5.0179, 3.0023, 15.8600, 2.2817, 5.0594, 3.2055, 
0000:46:45.840, 5459, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6167, 2.6139, 2.6139, 2.6060, 2.6530, 0.0000, 0.1341, 0.0000, 0.0109, 0.0445, 0.0327, 3.9898, 4.0523, 0.0000, 5.0183, 5.0181, 3.0022, 15.8600, 2.2819, 5.0595, 3.2060, 
0000:46:46.373, 5460, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6169, 2.6141, 2.6140, 2.6059, 2.6530, 0.0000, 0.1346, 0.0006, 0.0110, 0.0442, 0.0320, 3.9898, 4.0520, 0.0000, 5.0186, 5.0183, 3.0022, 15.8620, 2.2818, 5.0604, 3.2055, 
0000:46:46.890, 5461, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6577, 2.6167, 2.6140, 2.6140, 2.6060, 2.6529, 0.0000, 0.1341, 0.0005, 0.0111, 0.0443, 0.0323, 3.9893, 4.0524, 0.0000, 5.0185, 5.0181, 3.0021, 15.8620, 2.2820, 5.0602, 3.2060, 
0000:46:47.392, 5462, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6169, 2.6141, 2.6141, 2.6059, 2.6529, 0.0000, 0.1351, 0.0011, 0.0112, 0.0437, 0.0318, 3.9886, 4.0517, 0.0000, 5.0183, 5.0182, 3.0022, 15.8600, 2.2824, 5.0597, 3.2054, 
0000:46:47.918, 5463, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6169, 2.6142, 2.6140, 2.6060, 2.6530, 0.0000, 0.1346, 0.0010, 0.0111, 0.0440, 0.0321, 3.9887, 4.0513, 0.0000, 5.0173, 5.0174, 3.0023, 15.8620, 2.2822, 5.0592, 3.2059, 
0000:46:48.422, 5464, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6170, 2.6143, 2.6141, 2.6063, 2.6529, 0.0000, 0.1355, 0.0016, 0.0112, 0.0436, 0.0315, 3.9898, 4.0511, 0.0000, 5.0181, 5.0180, 3.0021, 15.8600, 2.2822, 5.0603, 3.2055, 
0000:46:48.972, 5465, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6170, 2.6143, 2.6143, 2.6061, 2.6530, 0.0000, 0.1329, 0.0001, 0.0110, 0.0446, 0.0327, 3.9892, 4.0525, 0.0000, 5.0184, 5.0181, 3.0022, 15.8620, 2.2822, 5.0599, 3.2060, 
0000:46:49.490, 5466, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6580, 2.6170, 2.6143, 2.6144, 2.6064, 2.6530, 0.0000, 0.1337, 0.0009, 0.0111, 0.0443, 0.0321, 3.9898, 4.0525, 0.0000, 5.0181, 5.0182, 3.0022, 15.8640, 2.2821, 5.0603, 3.2056, 
0000:46:50.007, 5467, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6170, 2.6143, 2.6142, 2.6062, 2.6529, 0.0000, 0.1337, 0.0010, 0.0112, 0.0441, 0.0322, 3.9890, 4.0518, 0.0000, 5.0188, 5.0185, 3.0023, 15.8620, 2.2821, 5.0604, 3.2058, 
0000:46:50.530, 5468, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6578, 2.6170, 2.6141, 2.6142, 2.6061, 2.6547, 0.0000, 0.1339, 0.0011, 0.0112, 0.0442, 0.0322, 3.9886, 4.0521, 0.0000, 5.0182, 5.0179, 3.0023, 15.8640, 2.2824, 5.0603, 3.2057, 
0000:46:51.065, 5469, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6580, 2.6172, 2.6144, 2.6143, 2.6063, 2.6542, 0.0000, 0.1316, 0.0001, 0.0111, 0.0450, 0.0335, 3.9884, 4.0503, 0.0000, 5.0188, 5.0182, 3.0023, 15.8640, 2.2824, 5.0600, 3.2061, 
0000:46:51.567, 5470, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6171, 2.6144, 2.6144, 2.6064, 2.6542, 0.0000, 0.1346, 0.0019, 0.0115, 0.0435, 0.0313, 3.9895, 4.0517, 0.0000, 5.0184, 5.0183, 3.0022, 15.8640, 2.2824, 5.0600, 3.2059, 
0000:46:52.069, 5471, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.6579, 2.6171, 2.6145, 2.6144, 2.6064, 2.6541, 0.0000, 0.1341, 0.0013, 0.0111, 0.0438, 0.0318, 3.9886, 4.0516, 0.0000, 5.0180, 5.0182, 3.0022, 15.8640, 2.2825, 5.0598, 3.2057, 
